ID;Código da Disciplina;Disciplinas;Professor;Turma;Turno;Qtd Alunos;CH Presencial (Hora Aula);CH EaD (Hora Aula);SEG;TER;QUA;QUI;SEX;SAB
104756;CTSTRARV.3;SAúDE DO TRABALHO I;FRANCISCO JOSE RIVERA PINEDO;20181.02SGT11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104753;CTSTRARV.30;GESTãO ORGANIZACIONAL;RAFAEL PAZETO ALVARENGA;20181.02SGT11N.1N;Noite;55;2;0;1-12;1-12;1-12;1-12;1-12;0
104755;CTSTRARV.31;REDAçãO TéCNICA E APRESENTAçõES ORAIS;WILCIENE NUNES DO VALE;20181.02SGT11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
104754;CTSTRARV.50;MATEMáTICA;GIACOMO BIZINOTO FERREIRA BOSCO;20181.02SGT11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
100037;CTSTRARV.10;TOXICOLOGIA INDUSTRIAL;BRUNO DE OLIVEIRA COSTA COUTO;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100034;CTSTRARV.11;HIGIENE OCUPACIONAL I;RúBIA CRISTINA ARANTES MARQUES,POLYANNA RIBEIRO TRINDADE;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100031;CTSTRARV.12;ANáLISE DE PROJETOS EM SEGURANçA DO TRABALHO;MARIELLE VIEIRA FELIX;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100033;CTSTRARV.13;EMPREENDEDORISMO;LUCIENE DE OLIVEIRA GUERRA;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100036;CTSTRARV.7;SEGURANçA DO TRABALHO II;RúBIA CRISTINA ARANTES MARQUES,POLYANNA RIBEIRO TRINDADE;20181.02SGT11N.2N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100032;CTSTRARV.8;DIREITO DO TRABALHO II;MáRCIA CRISTINA PUYDINGER DE FAZIO;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100035;CTSTRARV.9;SAúDE DO TRABALHO II;FRANCISCO JOSE RIVERA PINEDO;20181.02SGT11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100039;CTSTRARV.14;HIGIENE OCUPACIONAL II;RúBIA CRISTINA ARANTES MARQUES,POLYANNA RIBEIRO TRINDADE;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100038;CTSTRARV.15;GESTãO E LEGISLAçãO AMBIENTAL I;HIPóLITO TADEU FERREIRA DA SILVA;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100043;CTSTRARV.17;RELAçõES HUMANAS E PSICOLOGIA DO TRABALHO;LUIZA FERREIRA REZENDE DE MEDEIROS;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100042;CTSTRARV.18;PROCESSOS INDUSTRIAIS;MARIELLE VIEIRA FELIX;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100041;CTSTRARV.19;PREVENçãO E CONTROLE DE RISCO;BRUNO DE OLIVEIRA COSTA COUTO;20181.02SGT11N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100040;CTSTRARV.21;PREVENçãO E COMBATE A INCêNDIOS;TALINE CARVALHO MARTINS;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100044;CTSTRARV.22;SEGURANçA NA CONSTRUçãO CIVIL;TALINE CARVALHO MARTINS;20181.02SGT11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100046;CTSTRARV.23;ERGONOMIA;LUIZA FERREIRA REZENDE DE MEDEIROS;20181.02SGT11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100051;CTSTRARV.24;SEGURANçA DO TRABALHO RURAL;RAFAEL MARQUES PEREIRA LEAL,TALINE CARVALHO MARTINS;20181.02SGT11N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100045;CTSTRARV.25;BIOSSEGURANçA E BIOTéTICA;KAREN CARVALHO FERREIRA;20181.02SGT11N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100049;CTSTRARV.26;GESTãO E LEGISLAçãO AMBIENTAL II;BRUNO DE OLIVEIRA COSTA COUTO;20181.02SGT11N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100047;CTSTRARV.27;ÉTICA DO TRABALHO;SILVIA FERREIRA MARQUES SALUSTIANO,LUCIANA DE SOUSA SANTOS;20181.02SGT11N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100048;CTSTRARV.28;GESTãO DE QUALIDADE;CARLOS ANTONIO CARDOSO SOBRINHO,LUCIANA DE SOUSA SANTOS;20181.02SGT11N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100050;CTSTRARV.29;PROJETO DE CURSO;PATRICIA CALDEIRA DE SOUZA;20181.02SGT11N.4N;Noite;50;1;0;1-12;1-12;1-12;1-12;1-12;0
104578;GRAD.ANATANIM.01;ANATOMIA ANIMAL;JéSSIKA MARA MARTINS RIBEIRO;20181.02ZOO20I.1V;Tarde;27;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104565;GRAD.ANATANIM.01;ANATOMIA ANIMAL;JéSSIKA MARA MARTINS RIBEIRO;20181.02ZOO20I.1V;Tarde;24;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104579;GRAD.BC.02;BIOLOGIA CELULAR;GUSTAVO ANTôNIO TEIXEIRA CHAVES;20181.02ZOO20I.1V;Tarde;52;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104580;GRAD.DT.02;DESENHO TéCNICO;LEONARDO NAZARIO SILVA DOS SANTOS;20181.02ZOO20I.1V;Tarde;45;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104581;GRAD.FC.02;FUNDAMENTOS DE CáLCULO;PAULO HENRIQUE RODRIGUES GONçALVES;20181.02ZOO20I.1V;Tarde;48;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104582;GRAD.IZ.01;INTRODUçãO à ZOOTECNIA;ADRIANO CARVALHO COSTA;20181.02ZOO20I.1V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104583;GRAD.QGA.01;QUíMICA GERAL E ANALíTICA;INDI ASSIS RODRIGUES;20181.02ZOO20I.1V;Tarde;27;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104564;GRAD.QGA.01;QUíMICA GERAL E ANALíTICA;INDI ASSIS RODRIGUES;20181.02ZOO20I.1V;Tarde;26;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99301;RV.AGR205;MANEJO E CONSERVAçãO DO SOLO E ÁGUA;EDUARDO DA COSTA SEVERIANO;20181.02ZOO20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99302;RV.ENG216;MECANIZAçãO AGRíCOLA APLICADA;JOãO CLEBER MODERNEL DA SILVEIRA;20181.02ZOO20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99298;RV.EXA214;ESTATíSTICA BáSICA;FREDERICO ANTONIO LOUREIRO SOARES;20181.02ZOO20I.3M;Manhã;53;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99297;RV.QUI214;BIOQUíMICA;CIBELE SILVA MINAFRA;20181.02ZOO20I.3M;Manhã;55;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99303;RV.ZOO204;PARASITOLOGIA;FRANCISCO RIBEIRO DE ARAUJO NETO;20181.02ZOO20I.3M;Manhã;50;3;0;7-16;7-16;7-16;7-16;7-16;1-16
99299;SZOOTEC-RV.1;FISIOLOGIA ANIMAL I;KáTIA CYLENE GUIMARãES;20181.02ZOO20I.3M;Manhã;50;2;0;7-16;7-16;7-16;7-16;7-16;1-16
99300;SZOOTEC-RV.2;HISTOLOGIA E EMBRIOLOGIA ANIMAL;JANIO CORDEIRO MOREIRA;20181.02ZOO20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99552;RV.ZOO204;PARASITOLOGIA;FRANCISCO RIBEIRO DE ARAUJO NETO;20181.02ZOO20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99548;RV.ZOO205;BIOCLIMATOLOGIA E ETOLOGIA;ANA PAULA CARDOSO GOMIDE;20181.02ZOO20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99550;RV.ZOO207;FORRAGICULTURA I;KáTIA APARECIDA DE PINHO COSTA;20181.02ZOO20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99553;RV.ZOO208;REPRODUçãO ANIMAL;KAREN MARTINS LEãO;20181.02ZOO20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99551;RV.ZOO221;MELHORAMENTO GENéTICO ANIMAL;FRANCISCO RIBEIRO DE ARAUJO NETO;20181.02ZOO20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99549;RV.ZOO222;BROMATOLOGIA;CIBELE SILVA MINAFRA;20181.02ZOO20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99538;RV.INF202;INFORMáTICA APLICADA à ZOOTECNIA;FRANCISCO RIBEIRO DE ARAUJO NETO;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99539;RV.ZOO210;NUTRIçãO DE NãO RUMINANTES;CIBELE SILVA MINAFRA;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99536;RV.ZOO211;APICULTURA,CUNICULTURA E ANIMAIS SILVESTRES;ADRIANO CARVALHO COSTA;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99540;RV.ZOO213;PASTAGENS;KáTIA APARECIDA DE PINHO COSTA;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99537;RV.ZOO214;EQUIDEOCULTURA;ELIS APARECIDO BENTO;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99541;RV.ZOO215;SUINOCULTURA;ANA PAULA CARDOSO GOMIDE;20181.02ZOO20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99545;RV.HUM203;ÉTICA PROFISSIONAL;ELIS APARECIDO BENTO;20181.02ZOO20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99546;RV.HUM209;GESTãO DE NEGóCIOS;CARLOS ANTONIO CARDOSO SOBRINHO;20181.02ZOO20I.9V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99542;RV.ZOO216;AVICULTURA;FABIANA RAMOS DOS SANTOS;20181.02ZOO20I.9V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99544;RV.ZOO218;CAPRINOCULTURA E OVINOCULTURA;ELIS APARECIDO BENTO;20181.02ZOO20I.9V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99547;RV.ZOO219;JULGAMENTO E PREPARO DE ANIMAIS PARA EXPOSIçãO;ADRIANO CARVALHO COSTA;20181.02ZOO20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99543;RV.ZOO220;BOVINOCULTURA DE LEITE;KáTIA CYLENE GUIMARãES;20181.02ZOO20I.9V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
